customer_id,segment,region,signup_date
C103615,Value Shopper,Northeast,2024-02-26
C103616,Occasional,Northeast,2025-03-03
C103617,Occasional,Northeast,2024-09-20
C103618,Value Shopper,Northeast,2025-03-08
C103619,Value Shopper,Northeast,2025-02-15
C103620,Mainstream,Northeast,2024-01-11
C103621,Value Shopper,Northeast,2024-07-02
C103622,Premium,West,2023-02-28
C103623,Occasional,Northeast,2023-12-02
C103624,Premium,South,2024-10-04
C103625,Occasional,Northeast,2024-01-24
C103626,Mainstream,West,2024-07-07
C103627,Value Shopper,West,2024-08-12
C103628,Premium,South,2023-06-28
C103629,Mainstream,South,2024-11-29
C103630,Premium,Northeast,2023-12-18
C103631,Value Shopper,West,2023-05-23
C103632,Value Shopper,West,2024-11-21
C103633,Occasional,West,2023-11-13
C103634,Value Shopper,South,2024-08-16
C103635,Occasional,Midwest,2024-02-29
C103636,Occasional,West,2023-10-14
C103637,Premium,Midwest,2024-10-05
C103638,Premium,South,2024-03-30
C103639,Mainstream,Northeast,2023-10-21
C103640,Occasional,West,2023-02-27
C103641,Value Shopper,Northeast,2024-12-16
C103642,Mainstream,Northeast,2022-12-27
C103643,Mainstream,South,2024-11-19
C103644,Mainstream,South,2023-09-25
C103645,Mainstream,South,2024-05-15
C103646,Mainstream,Northeast,2025-01-07
C103647,Mainstream,Northeast,2023-04-04
C103648,Occasional,South,2024-03-16
C103649,Value Shopper,West,2024-08-28
C103650,Occasional,West,2024-08-22
C103651,Premium,Midwest,2024-02-10
C103652,Occasional,West,2024-05-03
C103653,Mainstream,Midwest,2024-08-22
C103654,Premium,South,2024-10-31
C103655,Value Shopper,Midwest,2024-08-26
C103656,Occasional,Midwest,2023-09-20
C103657,Value Shopper,South,2025-03-11
C103658,Occasional,South,2023-11-27
C103659,Occasional,Midwest,2022-12-18
C103660,Value Shopper,Northeast,2023-09-27
C103661,Value Shopper,Northeast,2023-03-15
C103662,Premium,South,2023-03-09
C103663,Value Shopper,Northeast,2023-07-21
C103664,Occasional,Northeast,2023-01-11
C103665,Value Shopper,South,2024-06-25
C103666,Value Shopper,South,2023-01-29
C103667,Occasional,South,2023-05-17
C103668,Premium,South,2023-02-13
C103669,Occasional,West,2023-01-19
C103670,Mainstream,West,2023-07-10
C103671,Premium,West,2024-03-20
C103672,Mainstream,South,2025-02-12
C103673,Mainstream,Midwest,2024-11-29
C103674,Premium,West,2024-11-30
C103675,Mainstream,Northeast,2023-04-24
C103676,Mainstream,Northeast,2023-07-07
C103677,Value Shopper,Midwest,2023-01-31
C103678,Premium,Northeast,2024-09-09
C103679,Value Shopper,West,2023-01-25
C103680,Premium,South,2024-03-07
C103681,Value Shopper,South,2023-06-23
C103682,Mainstream,South,2023-06-20
C103683,Premium,Midwest,2025-03-06
C103684,Value Shopper,Northeast,2024-08-22
C103685,Value Shopper,South,2024-10-28
C103686,Value Shopper,South,2024-03-20
C103687,Mainstream,Midwest,2024-11-25
C103688,Occasional,South,2024-05-20
C103689,Value Shopper,Northeast,2025-01-27
C103690,Premium,Northeast,2023-07-21
C103691,Mainstream,Northeast,2024-04-08
C103692,Mainstream,Midwest,2024-06-27
C103693,Occasional,West,2023-10-23
C103694,Mainstream,West,2024-12-03
C103695,Mainstream,Midwest,2025-02-25
C103696,Value Shopper,South,2024-01-14
C103697,Value Shopper,South,2023-10-21
C103698,Value Shopper,Northeast,2023-12-28
C103699,Value Shopper,Northeast,2024-11-10
C103700,Mainstream,West,2024-05-20
C103701,Mainstream,South,2023-01-04
C103702,Mainstream,West,2024-02-24
C103703,Value Shopper,Midwest,2022-12-12
C103704,Value Shopper,South,2024-09-09
C103705,Premium,Northeast,2023-08-30
C103706,Occasional,Northeast,2023-12-28
C103707,Value Shopper,South,2024-09-26
C103708,Occasional,Midwest,2023-01-05
C103709,Mainstream,Northeast,2023-04-09
C103710,Mainstream,Northeast,2023-10-27
C103711,Mainstream,Northeast,2023-06-08
C103712,Value Shopper,South,2023-09-07
C103713,Value Shopper,Midwest,2025-03-12
C103714,Mainstream,Northeast,2024-10-18
C103715,Mainstream,Northeast,2024-12-06
C103716,Occasional,Northeast,2025-01-20
C103717,Mainstream,South,2023-09-09
C103718,Value Shopper,Northeast,2023-08-03
C103719,Premium,South,2023-06-12
C103720,Value Shopper,Northeast,2024-10-22
C103721,Mainstream,Northeast,2024-06-18
C103722,Premium,West,2023-06-13
C103723,Occasional,South,2023-10-09
C103724,Premium,Northeast,2024-01-25
C103725,Premium,West,2024-02-12
C103726,Premium,Midwest,2024-12-10
C103727,Occasional,West,2023-10-12
C103728,Value Shopper,South,2024-12-27
C103729,Value Shopper,South,2023-12-02
C103730,Value Shopper,West,2024-08-13
C103731,Value Shopper,Northeast,2025-01-14
C103732,Premium,South,2024-12-26
C103733,Mainstream,Midwest,2023-01-14
C103734,Mainstream,Northeast,2023-05-19
C103735,Value Shopper,Northeast,2024-01-01
C103736,Premium,Northeast,2023-11-24
C103737,Mainstream,South,2024-05-17
C103738,Premium,South,2025-01-26
C103739,Mainstream,South,2023-03-02
C103740,Mainstream,Northeast,2023-12-11
C103741,Value Shopper,Midwest,2023-05-08
C103742,Value Shopper,West,2024-12-15
C103743,Occasional,Midwest,2025-02-12
C103744,Occasional,South,2024-01-02
C103745,Mainstream,South,2023-02-23
C103746,Value Shopper,South,2024-09-15
C103747,Mainstream,South,2024-07-03
C103748,Premium,West,2023-09-21
C103749,Premium,Midwest,2024-12-09
C103750,Value Shopper,West,2025-02-21
C103751,Value Shopper,Northeast,2024-03-08
C103752,Premium,Midwest,2024-03-15
C103753,Mainstream,Northeast,2023-08-04
C103754,Value Shopper,South,2024-03-30
C103755,Value Shopper,Midwest,2023-12-01
C103756,Mainstream,Northeast,2023-08-08
C103757,Occasional,Northeast,2023-01-23
C103758,Occasional,West,2023-06-27
C103759,Mainstream,West,2023-05-12
C103760,Mainstream,South,2024-02-24
C103761,Value Shopper,South,2024-04-14
C103762,Mainstream,Midwest,2024-04-19
C103763,Mainstream,Midwest,2023-10-19
C103764,Mainstream,West,2023-11-15
C103765,Mainstream,Northeast,2024-10-26
C103766,Value Shopper,Midwest,2024-01-01
C103767,Value Shopper,Midwest,2025-03-03
C103768,Mainstream,Midwest,2023-12-01
C103769,Value Shopper,Midwest,2024-05-24
C103770,Value Shopper,South,2023-01-09
C103771,Occasional,Northeast,2024-05-27
C103772,Mainstream,South,2024-11-09
C103773,Mainstream,Northeast,2025-01-24
C103774,Occasional,Northeast,2025-03-11
C103775,Occasional,Northeast,2023-07-22
C103776,Mainstream,South,2024-03-23
C103777,Occasional,Midwest,2023-12-10
C103778,Mainstream,South,2024-03-13
C103779,Mainstream,South,2023-04-08
C103780,Mainstream,South,2024-11-13
C103781,Premium,Midwest,2024-12-28
C103782,Premium,Midwest,2023-12-09
C103783,Mainstream,Midwest,2023-07-21
C103784,Value Shopper,South,2023-03-26
C103785,Mainstream,Midwest,2024-06-21
C103786,Value Shopper,West,2023-08-16
C103787,Mainstream,West,2024-12-28
C103788,Premium,Northeast,2024-06-11
C103789,Premium,Northeast,2024-05-21
C103790,Premium,South,2024-03-09
C103791,Occasional,Midwest,2023-01-05
C103792,Mainstream,Northeast,2025-01-15
C103793,Premium,West,2024-05-06
C103794,Mainstream,Northeast,2025-03-09
C103795,Value Shopper,West,2024-02-20
C103796,Value Shopper,South,2024-07-14
C103797,Value Shopper,South,2023-01-14
C103798,Mainstream,Northeast,2024-05-09
C103799,Mainstream,Northeast,2024-08-28
C103800,Occasional,South,2024-09-09
C103801,Value Shopper,Northeast,2024-09-02
C103802,Value Shopper,Midwest,2023-06-05
C103803,Occasional,Midwest,2025-02-21
C103804,Value Shopper,Northeast,2025-03-09
C103805,Mainstream,Northeast,2023-01-30
C103806,Mainstream,South,2025-01-19
C103807,Mainstream,Northeast,2023-07-28
C103808,Value Shopper,Northeast,2024-06-26
C103809,Value Shopper,South,2023-09-07
C103810,Value Shopper,West,2025-02-14
C103811,Mainstream,Midwest,2023-02-21
C103812,Mainstream,Northeast,2024-01-18
C103813,Value Shopper,South,2023-11-21
C103814,Mainstream,West,2023-08-28
C103815,Occasional,South,2024-05-20
C103816,Value Shopper,South,2023-03-17
C103817,Mainstream,Midwest,2024-07-19
C103818,Premium,South,2025-02-25
C103819,Value Shopper,Northeast,2024-10-01
C103820,Mainstream,South,2024-11-16
C103821,Mainstream,South,2023-09-25
C103822,Occasional,West,2023-08-27
C103823,Occasional,Northeast,2024-02-03
C103824,Mainstream,Northeast,2023-01-05
C103825,Premium,South,2025-01-27
C103826,Mainstream,South,2023-03-28
C103827,Mainstream,South,2024-12-22
C103828,Mainstream,Northeast,2023-02-06
C103829,Value Shopper,Northeast,2024-10-16
C103830,Premium,South,2023-04-04
C103831,Mainstream,Midwest,2022-12-29
C103832,Mainstream,West,2024-07-21
C103833,Occasional,Midwest,2023-07-20
C103834,Value Shopper,South,2024-07-17
C103835,Mainstream,South,2024-03-06
C103836,Value Shopper,South,2023-02-27
C103837,Premium,Midwest,2025-01-16
C103838,Premium,West,2023-12-12
C103839,Mainstream,Northeast,2024-08-03
C103840,Premium,South,2024-01-20
C103841,Mainstream,Northeast,2024-04-16
C103842,Premium,Midwest,2023-08-08
C103843,Mainstream,Midwest,2023-05-14
C103844,Mainstream,Northeast,2024-02-24
C103845,Occasional,West,2023-12-01
C103846,Value Shopper,Northeast,2023-10-20
C103847,Value Shopper,South,2024-06-12
C103848,Mainstream,West,2024-06-27
C103849,Occasional,Northeast,2023-01-05
C103850,Mainstream,South,2023-09-07
C103851,Value Shopper,Northeast,2023-11-08
C103852,Mainstream,Northeast,2023-02-17
C103853,Mainstream,Midwest,2023-06-13
C103854,Value Shopper,West,2023-01-10
C103855,Premium,Northeast,2025-03-10
C103856,Occasional,South,2024-08-05
C103857,Mainstream,South,2023-02-09
C103858,Mainstream,West,2022-12-14
C103859,Mainstream,Northeast,2024-07-21
C103860,Value Shopper,South,2023-12-01
C103861,Occasional,South,2024-09-16
C103862,Mainstream,South,2025-01-08
C103863,Mainstream,West,2024-04-12
C103864,Premium,West,2023-05-03
C103865,Mainstream,Northeast,2024-09-12
C103866,Mainstream,Midwest,2025-02-04
C103867,Value Shopper,Midwest,2024-03-27
C103868,Occasional,Midwest,2024-06-20
C103869,Occasional,Midwest,2023-09-06
C103870,Mainstream,Midwest,2023-10-13
C103871,Occasional,Midwest,2024-08-03
C103872,Value Shopper,West,2025-01-12
C103873,Mainstream,Northeast,2024-05-07
C103874,Mainstream,West,2024-09-18
C103875,Mainstream,Midwest,2023-04-20
C103876,Mainstream,South,2023-05-24
C103877,Mainstream,West,2024-02-15
C103878,Value Shopper,Midwest,2023-04-24
C103879,Mainstream,Midwest,2024-05-12
C103880,Value Shopper,Midwest,2023-07-30
C103881,Premium,Midwest,2024-09-20
C103882,Value Shopper,West,2024-10-04
C103883,Value Shopper,West,2023-12-21
C103884,Mainstream,Northeast,2023-04-28
C103885,Mainstream,Northeast,2024-05-21
C103886,Occasional,Midwest,2025-03-07
C103887,Mainstream,Northeast,2024-05-01
C103888,Mainstream,South,2022-12-27
C103889,Occasional,Northeast,2022-12-12
C103890,Mainstream,South,2023-08-23
C103891,Value Shopper,Northeast,2023-05-11
C103892,Mainstream,Midwest,2024-10-08
C103893,Occasional,South,2024-11-03
C103894,Mainstream,Midwest,2023-07-02
C103895,Value Shopper,West,2023-08-27
C103896,Value Shopper,West,2023-06-13
C103897,Value Shopper,Midwest,2024-12-27
C103898,Mainstream,Northeast,2024-01-22
C103899,Mainstream,West,2024-05-29
C103900,Value Shopper,West,2023-11-11
C103901,Occasional,West,2024-05-08
C103902,Premium,Northeast,2023-10-17
C103903,Mainstream,West,2023-09-08
C103904,Occasional,Northeast,2024-05-11
C103905,Value Shopper,South,2024-04-05
C103906,Mainstream,West,2023-07-31
C103907,Mainstream,Northeast,2023-04-02
C103908,Occasional,West,2023-10-02
C103909,Premium,Midwest,2023-11-10
C103910,Value Shopper,West,2024-05-06
C103911,Occasional,Midwest,2025-01-01
C103912,Value Shopper,West,2022-12-28
C103913,Occasional,Northeast,2023-06-20
C103914,Occasional,South,2023-05-09
C103915,Value Shopper,South,2024-01-21
C103916,Premium,Midwest,2023-11-23
C103917,Value Shopper,Northeast,2024-07-29
C103918,Mainstream,South,2023-06-19
C103919,Mainstream,Northeast,2024-04-08
C103920,Mainstream,South,2024-12-06
C103921,Occasional,Northeast,2024-12-29
C103922,Premium,West,2025-02-07
C103923,Mainstream,Northeast,2024-09-04
C103924,Occasional,Northeast,2024-12-25
C103925,Occasional,Northeast,2023-06-12
C103926,Value Shopper,Midwest,2023-05-12
C103927,Occasional,Northeast,2022-12-03
C103928,Value Shopper,Midwest,2024-07-11
C103929,Occasional,West,2025-01-20
C103930,Value Shopper,South,2023-05-03
C103931,Value Shopper,South,2024-05-13
C103932,Mainstream,Northeast,2024-08-13
C103933,Mainstream,South,2025-01-12
C103934,Mainstream,Northeast,2024-05-22
C103935,Value Shopper,South,2025-02-17
C103936,Mainstream,Northeast,2023-09-12
C103937,Occasional,Midwest,2023-09-17
C103938,Mainstream,Midwest,2024-02-25
C103939,Value Shopper,West,2023-10-15
C103940,Mainstream,Northeast,2022-11-29
C103941,Value Shopper,South,2024-08-01
C103942,Occasional,Northeast,2024-08-17
C103943,Occasional,South,2024-08-13
C103944,Mainstream,West,2023-09-13
C103945,Mainstream,Midwest,2024-02-07
C103946,Premium,Midwest,2023-09-25
C103947,Mainstream,West,2022-12-11
C103948,Occasional,South,2024-03-12
C103949,Mainstream,Midwest,2023-03-11
C103950,Premium,South,2023-02-03
C103951,Mainstream,South,2024-08-21
C103952,Mainstream,Northeast,2022-12-05
C103953,Occasional,West,2025-02-07
C103954,Mainstream,Midwest,2024-02-01
C103955,Mainstream,Northeast,2025-02-27
C103956,Value Shopper,South,2023-01-15
C103957,Mainstream,Midwest,2024-03-29
C103958,Mainstream,Northeast,2023-09-16
C103959,Value Shopper,South,2024-11-02
C103960,Value Shopper,West,2023-09-26
C103961,Mainstream,West,2023-07-04
C103962,Premium,West,2024-11-14
C103963,Mainstream,West,2023-10-07
C103964,Value Shopper,Northeast,2022-12-12
C103965,Premium,Midwest,2023-10-21
C103966,Value Shopper,West,2024-05-28
C103967,Mainstream,Midwest,2023-06-29
C103968,Value Shopper,South,2023-11-25
C103969,Value Shopper,South,2023-01-14
C103970,Value Shopper,Midwest,2024-04-02
C103971,Mainstream,West,2024-08-21
C103972,Value Shopper,South,2023-11-09
C103973,Mainstream,Midwest,2023-11-15
C103974,Mainstream,West,2023-02-09
C103975,Mainstream,Midwest,2023-05-16
C103976,Mainstream,Northeast,2023-04-06
C103977,Occasional,South,2024-01-04
C103978,Value Shopper,West,2024-02-13
C103979,Mainstream,South,2025-01-30
C103980,Value Shopper,South,2023-01-28
C103981,Value Shopper,South,2024-04-12
C103982,Mainstream,Northeast,2024-02-11
C103983,Mainstream,West,2024-02-02
C103984,Occasional,West,2024-11-27
C103985,Mainstream,Northeast,2023-05-19
C103986,Occasional,Northeast,2023-01-01
C103987,Value Shopper,West,2024-06-12
C103988,Value Shopper,West,2023-09-13
C103989,Value Shopper,West,2022-12-12
C103990,Value Shopper,West,2023-06-26
C103991,Mainstream,South,2023-08-14
C103992,Mainstream,South,2024-04-26
C103993,Value Shopper,South,2023-04-21
C103994,Occasional,Northeast,2023-11-09
C103995,Occasional,South,2024-01-05
C103996,Value Shopper,South,2023-12-17
C103997,Value Shopper,South,2025-02-20
C103998,Value Shopper,South,2023-01-05
C103999,Value Shopper,Midwest,2025-01-31
C104000,Value Shopper,Northeast,2024-03-28
C104001,Mainstream,Northeast,2024-09-23
C104002,Value Shopper,Northeast,2023-11-23
C104003,Mainstream,Northeast,2023-12-13
C104004,Occasional,West,2024-12-02
C104005,Premium,Northeast,2024-12-16
C104006,Occasional,Northeast,2023-06-16
C104007,Value Shopper,South,2023-05-13
C104008,Mainstream,South,2024-01-16
C104009,Mainstream,Northeast,2024-12-20
C104010,Value Shopper,South,2023-08-25
C104011,Value Shopper,South,2024-05-26
C104012,Premium,Northeast,2024-07-12
C104013,Mainstream,Midwest,2024-09-09
C104014,Mainstream,West,2024-03-13
C104015,Mainstream,West,2023-10-31
C104016,Mainstream,South,2025-02-14
C104017,Value Shopper,Northeast,2024-04-22
C104018,Mainstream,Midwest,2024-07-29
C104019,Value Shopper,South,2023-09-13
C104020,Value Shopper,Northeast,2024-06-10
C104021,Occasional,Midwest,2023-07-02
C104022,Mainstream,South,2023-06-21
C104023,Premium,Midwest,2024-07-17
C104024,Mainstream,South,2024-02-06
C104025,Mainstream,West,2024-06-21
C104026,Value Shopper,Midwest,2023-07-11
C104027,Value Shopper,West,2024-04-11
C104028,Value Shopper,Northeast,2023-12-05
C104029,Premium,West,2024-04-10
C104030,Premium,Northeast,2023-07-29
C104031,Mainstream,Northeast,2024-07-18
C104032,Mainstream,South,2024-10-02
C104033,Occasional,Midwest,2023-07-03
C104034,Value Shopper,West,2023-08-06
C104035,Value Shopper,Midwest,2024-06-03
C104036,Mainstream,Midwest,2024-07-01
C104037,Premium,South,2024-07-09
C104038,Occasional,Midwest,2024-06-21
C104039,Value Shopper,Midwest,2023-10-23
C104040,Occasional,South,2023-10-24
C104041,Occasional,South,2023-06-29
C104042,Value Shopper,West,2023-04-08
C104043,Mainstream,West,2024-06-29
C104044,Mainstream,Northeast,2023-02-14
C104045,Occasional,South,2025-01-20
C104046,Value Shopper,Midwest,2024-10-19
C104047,Premium,South,2024-11-14
C104048,Mainstream,Midwest,2024-12-25
C104049,Premium,West,2023-11-05
C104050,Mainstream,South,2024-11-05
C104051,Mainstream,West,2023-04-09
C104052,Occasional,West,2022-12-16
C104053,Occasional,West,2024-09-14
C104054,Occasional,West,2023-01-29
C104055,Value Shopper,Midwest,2025-03-04
C104056,Premium,Northeast,2024-06-14
C104057,Value Shopper,Midwest,2024-08-19
C104058,Mainstream,Northeast,2023-06-21
C104059,Mainstream,South,2024-06-13
C104060,Mainstream,South,2023-01-03
C104061,Mainstream,South,2024-10-29
C104062,Occasional,West,2023-04-19
C104063,Value Shopper,West,2024-07-03
C104064,Premium,Northeast,2023-06-04
C104065,Mainstream,Midwest,2023-01-24
C104066,Value Shopper,Midwest,2024-01-04
C104067,Value Shopper,Midwest,2023-04-18
C104068,Occasional,South,2024-07-30
C104069,Occasional,South,2023-06-15
C104070,Occasional,South,2023-09-10
C104071,Occasional,West,2024-03-16
C104072,Value Shopper,West,2023-07-24
C104073,Mainstream,Northeast,2023-10-10
C104074,Premium,South,2024-10-10
C104075,Mainstream,Midwest,2023-04-27
C104076,Mainstream,Midwest,2023-02-04
C104077,Mainstream,Northeast,2023-08-30
C104078,Mainstream,Midwest,2023-11-18
C104079,Mainstream,Midwest,2024-02-24
C104080,Value Shopper,Northeast,2023-10-06
C104081,Mainstream,South,2024-09-18
C104082,Mainstream,South,2022-12-30
C104083,Mainstream,Northeast,2023-11-24
C104084,Value Shopper,Northeast,2023-10-14
C104085,Premium,West,2024-05-22
C104086,Value Shopper,Northeast,2025-02-13
C104087,Mainstream,West,2024-01-28
C104088,Premium,South,2025-03-03
C104089,Mainstream,Midwest,2023-08-08
C104090,Value Shopper,Northeast,2022-12-23
C104091,Premium,Northeast,2023-04-15
C104092,Mainstream,Northeast,2023-10-25
C104093,Premium,Northeast,2023-08-20
C104094,Premium,South,2023-02-17
C104095,Mainstream,Northeast,2023-11-25
C104096,Mainstream,South,2023-09-07
C104097,Value Shopper,South,2023-03-10
C104098,Value Shopper,Midwest,2023-08-03
C104099,Mainstream,Northeast,2024-12-08
C104100,Mainstream,Northeast,2023-08-08
C104101,Mainstream,Northeast,2024-07-17
C104102,Value Shopper,South,2024-04-22
C104103,Value Shopper,Midwest,2023-11-20
C104104,Mainstream,South,2023-06-16
C104105,Value Shopper,Midwest,2023-10-03
C104106,Premium,Midwest,2024-04-06
C104107,Value Shopper,South,2023-09-17
C104108,Mainstream,South,2023-05-27
C104109,Occasional,Northeast,2023-03-05
C104110,Value Shopper,Northeast,2024-12-03
C104111,Mainstream,South,2023-12-01
C104112,Value Shopper,Midwest,2024-05-03
C104113,Mainstream,Midwest,2024-01-11
C104114,Mainstream,South,2024-11-27
C104115,Mainstream,Midwest,2024-02-28
C104116,Mainstream,South,2024-01-03
